,userId
2200,2277702
2201,2537111
2202,4712333
2203,2066146
2204,981224
2205,2270325
2206,2194743
2207,3539676
2208,1386126
2209,3223015
2210,4176723
2211,1096271
2212,1058958
2213,4627345
2214,5031512
2215,613261
2216,3488397
2217,812882
2218,4874177
2219,4631229
2220,4282037
2221,5400888
2222,5360528
2223,1871801
2224,1437175
2225,4610870
2226,2542989
2227,5312301
2228,1140776
2229,3513878
2230,4807069
2231,1610298
2232,3027495
2233,1125102
2234,4123644
2235,4135767
2236,3401131
2237,751479
2238,3266558
2239,1145135
2240,774695
2241,5370628
2242,4596128
2243,4342039
2244,4774148
2245,5295155
2246,4772055
2247,3834840
2248,3675071
2249,1162771
2250,5528647
2251,3664220
2252,4794887
2253,4759083
2254,2219310
2255,1540255
2256,1418348
2257,2100332
2258,4400482
2259,1120875
2260,5175357
2261,4398298
2262,1005702
2263,3441827
2264,860262
2265,4436964
2266,276487
2267,2982
2268,2746301
2269,3408950
2270,4102903
2271,1837309
2272,5123161
2273,1637989
2274,1369955
2275,5224310
2276,1977748
2277,2072889
2278,322745
2279,5584857
2280,283090
2281,1325639
2282,2211971
2283,810716
2284,1291994
2285,2902882
2286,3559086
2287,5017414
2288,5181141
2289,5041577
2290,958260
2291,5400064
2292,779478
2293,780064
2294,4505607
2295,3090824
2296,5482410
2297,4308212
2298,4056437
2299,915602
2300,2065805
2301,770277
2302,2695566
2303,304620
2304,4430455
2305,2702259
2306,1347028
2307,3369744
2308,1209973
2309,3681058
2310,4204428
2311,3786146
2312,3462593
2313,4033988
2314,3273573
2315,4919250
2316,1340747
2317,766744
2318,2617859
2319,1165246
2320,883642
2321,4398148
2322,5515521
2323,4472070
2324,1075797
2325,3432010
2326,3162098
2327,5316649
2328,5400701
2329,5323407
2330,5557388
2331,47211
2332,4735423
2333,2870820
2334,616574
2335,4887629
2336,4880671
2337,2733034
2338,1540418
2339,4805189
2340,3617821
2341,4447251
2342,3663804
2343,5035684
2344,1584516
2345,2075181
2346,3874974
2347,2891519
2348,1308555
2349,4712566
2350,3867662
2351,1577018
2352,4752573
2353,3691694
2354,317460
2355,3729521
2356,5138345
2357,2901303
2358,4734088
2359,2346808
2360,4804786
2361,5042348
2362,2090499
2363,5419335
2364,5555307
2365,761364
2366,3994417
2367,166852
2368,1128696
2369,4039202
2370,2226655
2371,1626818
2372,2633576
2373,3081903
2374,1222073
2375,3744235
2376,754670
2377,133165
2378,4436861
2379,2540119
2380,638941
2381,5238265
2382,2351270
2383,1186193
2384,4798915
2385,2023379
2386,3475325
2387,3119734
2388,4651470
2389,1871648
2390,1857150
2391,485122
2392,248709
2393,2611267
2394,3183256
2395,1746410
2396,774511
2397,4850579
2398,2757064
2399,1465280
2400,2203332
2401,3727766
2402,406631
2403,1087458
2404,263592
2405,1899282
2406,5353091
2407,1649372
2408,159706
2409,299881
2410,707234
2411,5605329
2412,2777657
2413,2458728
2414,960294
2415,1872956
2416,2252512
2417,3144078
2418,3704337
2419,1576309
2420,5346201
2421,665901
2422,18
2423,759791
2424,604082
2425,1821237
2426,2709506
2427,394027
2428,2654311
2429,1482584
2430,2523323
2431,3821970
2432,695662
2433,2208680
2434,4769486
2435,5194682
2436,3776746
2437,4129006
2438,3396889
2439,319139
2440,1782320
2441,4414284
2442,4242494
2443,2307887
2444,4138913
2445,4175738
2446,2174485
2447,4773469
2448,270844
2449,4222874
2450,146539
2451,4371811
2452,2308435
2453,3455125
2454,19
2455,4050407
2456,4242934
2457,5269433
2458,4686832
2459,723356
2460,5476711
2461,1933974
2462,3410523
2463,4028941
2464,2692397
2465,133705
2466,4579537
2467,4808520
2468,3432693
2469,2245782
2470,2780467
2471,3157036
2472,5493095
2473,3815618
2474,4892236
2475,846773
2476,840860
2477,4632428
2478,743012
2479,1277180
2480,3552475
2481,1400793
2482,160809
2483,4830311
2484,2699514
2485,4766178
2486,5194877
2487,1616425
2488,1347388
2489,3255949
2490,3369356
2491,3734100
2492,5475615
2493,3452608
2494,2223937
2495,5461151
2496,1609551
2497,20
2498,4045720
2499,3497305
2500,4990125
2501,4096505
2502,2180703
2503,206196
2504,2535968
2505,193131
2506,4409167
2507,2302446
2508,4724495
2509,2334046
2510,3707401
2511,3516698
2512,2132633
2513,5549597
2514,1542025
2515,2312298
2516,2052626
2517,1687893
2518,2064080
2519,886508
2520,1332122
2521,4171310
2522,680182
2523,4132896
2524,272661
2525,319558
2526,1664667
2527,2412097
2528,2610178
2529,4553306
2530,1944524
2531,1780912
2532,5197330
2533,3527846
2534,1880413
2535,3256743
2536,370812
2537,4081269
2538,3255911
2539,2091231
2540,3609797
2541,1128808
2542,1843417
2543,4166026
2544,3139629
2545,3956733
2546,1022470
2547,3873056
2548,2720092
2549,3123950
2550,396248
2551,1778211
2552,2007158
2553,4718005
2554,2400633
2555,434104
2556,530270
2557,2950588
2558,3269136
2559,2442744
2560,2587968
2561,5043568
2562,4893084
2563,1088184
2564,3122918
2565,3670237
2566,194203
2567,2303274
2568,1128606
2569,2751310
2570,1096984
2571,1033101
2572,3259288
2573,2801360
2574,4449729
2575,4459655
2576,146434
2577,5455895
2578,4299823
2579,2501728
2580,4282825
2581,3052958
2582,758795
2583,576160
2584,1508941
2585,3081821
2586,3425616
2587,3584984
2588,3693037
2589,3891020
2590,2483211
2591,5356040
2592,5214498
2593,3780668
2594,716213
2595,3089737
2596,3735053
2597,5445804
2598,1853734
2599,1173108
2600,1059210
2601,5583877
2602,3655650
2603,2746564
2604,3654753
2605,4380450
2606,3544269
2607,1704059
2608,3124940
2609,3169990
2610,3686441
2611,5282098
2612,5252287
2613,2559207
2614,4931620
2615,4313580
2616,5418478
2617,3917546
2618,200409
2619,3243128
2620,14843
2621,966393
2622,5190046
2623,3287623
2624,297668
2625,3958890
2626,262776
2627,4013671
2628,3761619
2629,4906960
2630,4134451
2631,4094008
2632,5070134
2633,3313923
2634,148736
2635,223601
2636,3480372
2637,2854261
2638,3737172
2639,2941325
2640,4398535
2641,4965305
2642,572882
2643,3133812
2644,3904691
2645,5425909
2646,3776826
2647,4111717
2648,4282385
2649,2363291
2650,2105017
2651,815726
2652,5151328
2653,1754296
2654,2559795
2655,2488478
2656,615266
2657,4232519
2658,3258071
2659,685340
2660,205846
2661,1862492
2662,2066128
2663,4519975
2664,790429
2665,4646396
2666,2001697
2667,3480110
2668,2558540
2669,707632
2670,3045218
2671,3856389
2672,1823345
2673,13859
2674,1567816
2675,2459994
2676,5002768
2677,4205534
2678,5323551
2679,725611
2680,2825065
2681,5554205
2682,2694596
2683,1685610
2684,3307991
2685,1857342
2686,4919851
2687,2432851
2688,3976715
2689,3303978
2690,3174617
2691,2363126
2692,4353930
2693,2560855
2694,21
2695,519363
2696,2294856
2697,285093
2698,1053336
2699,2073372
2700,4981793
2701,3240270
2702,5257071
2703,1902909
2704,891304
2705,3959142
2706,1657756
2707,1937334
2708,1066924
2709,3576592
2710,4673489
2711,121257
2712,2757578
2713,788463
2714,3020197
2715,4955554
2716,3876096
2717,2763089
2718,4172854
2719,317204
2720,3262358
2721,4763868
2722,2391913
2723,3420658
2724,5351928
2725,5575044
2726,4296813
2727,1386382
2728,4252693
2729,153434
2730,3301502
2731,607736
2732,1627921
2733,232962
2734,5475662
2735,2438816
2736,441836
2737,4415275
2738,2020324
2739,4833810
2740,3646952
2741,3345638
2742,5085096
2743,5265869
2744,5052684
2745,3111757
2746,1244862
2747,1333596
2748,1684304
2749,2415205
2750,3500950
2751,4478315
2752,900715
2753,4657464
2754,656662
2755,969520
2756,425129
2757,2839493
2758,2706710
2759,1295399
2760,4487881
2761,485401
2762,2092546
2763,5438312
2764,1462794
2765,88633
2766,2999627
2767,245137
2768,2205662
2769,1029477
2770,5161669
2771,2614427
2772,4398676
2773,2354183
2774,3026829
2775,2619151
2776,265235
2777,399515
2778,2923828
2779,651533
2780,4464015
2781,3368728
2782,3974414
2783,4244888
2784,3616530
2785,3792153
2786,2453997
2787,4624474
2788,2831899
2789,5173849
2790,5207965
2791,5044643
2792,948771
2793,4072177
2794,4663131
2795,3165087
2796,4329959
2797,881745
2798,130421
2799,3176367
2800,5165837
2801,5517232
2802,305833
2803,3468365
2804,3612694
2805,3398587
2806,2470088
2807,1042862
2808,1258280
2809,903647
2810,3504616
2811,4199413
2812,279324
2813,4871739
2814,5411405
2815,53334
2816,1781486
2817,22155
2818,4123246
2819,4927006
2820,4858449
2821,3253397
2822,22
2823,902405
2824,2563218
2825,5424202
2826,2729875
2827,5327364
2828,3459189
2829,3728644
2830,5460265
2831,1362265
2832,1799942
2833,5251784
2834,23
2835,3634293
2836,4640252
2837,825671
2838,4601067
2839,1905900
2840,2901669
2841,3040145
2842,4506672
2843,387387
2844,1632350
2845,2764944
2846,2567588
2847,3292218
2848,628557
2849,5599836
2850,5283241
2851,356524
2852,4272132
2853,1088328
2854,4877438
2855,4962740
2856,1291563
2857,346432
2858,282001
2859,4112584
2860,3396557
2861,1737077
2862,2234643
2863,1270240
2864,2911147
2865,5371783
2866,1302106
2867,4051732
2868,5367813
2869,551496
2870,4440576
2871,4721780
2872,5049968
2873,3976228
2874,4005689
2875,1037081
2876,1127597
2877,4060211
2878,3362076
2879,3930469
2880,2437665
2881,4649970
2882,1197114
2883,3598071
2884,3955074
2885,1163955
2886,3729065
2887,3592079
2888,4429739
2889,1976121
2890,363984
2891,2265427
2892,2491594
2893,1730205
2894,2672712
2895,694447
2896,4174615
2897,2780417
2898,5563607
2899,1763404
2900,2308682
2901,2377635
2902,4738545
2903,846728
2904,3834280
2905,1380465
2906,5112749
2907,4808147
2908,4359813
2909,3274754
2910,2455084
2911,5089085
2912,3973753
2913,1595193
2914,2848584
2915,4414292
2916,181001
2917,711331
2918,2573139
2919,4420947
2920,5330002
2921,1741944
2922,5147291
2923,5043992
2924,4815205
2925,3773624
2926,225485
2927,2319739
2928,5034651
2929,810034
2930,1367287
2931,4938923
2932,1183550
2933,537750
2934,1284733
2935,5003873
2936,4341149
2937,151333
2938,602983
2939,2240775
2940,1647534
2941,1450761
2942,3066093
2943,156786
2944,1409422
2945,5061850
2946,3524432
2947,1477242
2948,5562670
2949,4928639
2950,4120563
2951,2538715
2952,2066333
2953,712941
2954,3166984
2955,58376
2956,4370870
2957,2078864
2958,1112905
2959,244857
2960,3402913
2961,942320
2962,2855792
2963,804087
2964,1915633
2965,135015
2966,1421183
2967,5019507
2968,4134632
2969,1750467
2970,4160906
2971,2726116
2972,3693246
2973,3996256
2974,2280117
2975,4125303
2976,1421721
2977,743111
2978,2346340
2979,1114334
2980,4086540
2981,4627748
2982,4573811
2983,1348420
2984,1666045
2985,3562471
2986,1680654
2987,5248576
2988,251535
2989,1367675
2990,4707417
2991,1968733
2992,3665247
2993,4381225
2994,3730563
2995,48699
2996,5379476
2997,1982000
2998,4889351
2999,413101
3000,5573543
3001,3332065
3002,1658515
3003,1739870
3004,120471
3005,5232693
3006,1597010
3007,4046121
3008,5138411
3009,1355983
3010,5034079
3011,5310300
3012,2973968
3013,4139733
3014,5350540
3015,124221
3016,3422843
3017,4893802
3018,305399
3019,4989500
3020,4907461
3021,24309
3022,3837943
3023,640457
3024,638433
3025,5274295
3026,3198614
3027,3289320
3028,5535466
3029,3858478
3030,2770056
3031,5422688
3032,3974794
3033,1742354
3034,2041759
3035,2036665
3036,3989103
3037,2533244
3038,2801696
3039,5242846
3040,2079771
3041,4228748
3042,4381042
3043,4203158
3044,1648432
3045,769829
3046,5511782
3047,3269559
3048,5489132
3049,4072403
3050,2654250
3051,1548170
3052,4984405
3053,3056510
3054,4038693
3055,3745468
3056,4940177
3057,3519817
3058,4605816
3059,1052417
3060,3630567
3061,5445835
3062,5233415
3063,1774104
3064,3933669
3065,3425886
3066,1217850
3067,5517267
3068,2275434
3069,3212225
3070,4490790
3071,2636720
3072,4339536
3073,5187906
3074,651408
3075,3752493
3076,5380493
3077,3026802
3078,4922054
3079,3948325
3080,4946760
3081,5227215
3082,1813703
3083,4634517
3084,825952
3085,1058202
3086,1655722
3087,4371475
3088,5197984
3089,3197662
3090,4986292
3091,3871005
3092,712594
3093,3695745
3094,4344681
3095,3488228
3096,2934649
3097,2104642
3098,1387720
3099,402912
3100,2073006
3101,4538830
3102,3504373
3103,2149148
3104,1386510
3105,5384102
3106,4633571
3107,2383286
3108,640895
3109,4014963
3110,5158451
3111,2411249
3112,3156808
3113,941923
3114,2787376
3115,5053427
3116,4989518
3117,2463050
3118,744566
3119,4896193
3120,5066826
3121,2065517
3122,2632636
3123,3083481
3124,3540911
3125,5455520
3126,2355893
3127,5316004
3128,1725966
3129,5047693
3130,4800878
3131,2059018
3132,753536
3133,1077331
3134,4393275
3135,353054
3136,731018
3137,1452801
3138,4011288
3139,1106651
3140,779865
3141,683537
3142,4059296
3143,2544412
3144,2468218
3145,1665412
3146,410609
3147,326654
3148,65711
3149,3815663
3150,336616
3151,1688095
3152,3378406
3153,1866074
3154,272208
3155,2872246
3156,895775
3157,2030010
3158,2464660
3159,3371606
3160,2713822
3161,5518798
3162,4350205
3163,4108948
3164,2402020
3165,2117388
3166,2179101
3167,731003
3168,5232887
3169,3924262
3170,2075783
3171,347434
3172,164912
3173,1966968
3174,2202246
3175,3366921
3176,1417088
3177,5111083
3178,4662575
3179,445636
3180,802930
3181,2876048
3182,910585
3183,2802017
3184,3887308
3185,4829996
3186,3877624
3187,605135
3188,4507635
3189,3601910
3190,1079174
3191,1545355
3192,3682395
3193,3289498
3194,1111690
3195,2914023
3196,1043442
3197,3676728
3198,5568587
3199,464161
3200,692392
3201,3959999
3202,2595307
3203,810862
3204,2778274
3205,479655
3206,1498320
3207,2475636
3208,2829638
3209,1957898
3210,3385643
3211,572493
3212,4948615
3213,4867996
3214,4567279
3215,1910773
3216,4341011
3217,2115906
3218,45281
3219,4498523
3220,5059134
3221,1582988
3222,1430152
3223,758021
3224,1506628
3225,2734300
3226,4017
3227,1404475
3228,5507439
3229,5522430
3230,3442488
3231,4011279
3232,2027675
3233,5517105
3234,4077902
3235,68610
3236,1446622
3237,1574937
3238,2210037
3239,3012710
3240,4654924
3241,1327408
3242,565714
3243,690278
3244,3927951
3245,1977883
3246,1999184
3247,2604112
3248,2561055
3249,2289001
3250,5238138
3251,2526685
3252,4296419
3253,3284125
3254,5375270
3255,1640172
3256,4081906
3257,1684161
3258,3751006
3259,694133
3260,1389211
3261,5243261
3262,1815367
3263,3224700
3264,1456945
3265,285161
3266,5101072
3267,2491563
3268,3862430
3269,3711027
3270,777812
3271,2046378
3272,2971908
3273,2673679
3274,1845304
3275,2128225
3276,531127
3277,5014063
3278,3052861
3279,990807
3280,2667735
3281,542910
3282,3682885
3283,3199782
3284,1483742
3285,222133
3286,3997840
3287,1225804
3288,5046738
3289,3578883
3290,1182121
3291,5252726
3292,2213524
3293,5444065
3294,3446352
3295,896330
3296,1556913
3297,1279803
3298,2414321
3299,2082495
3300,3352911
3301,3913522
3302,5431107
3303,4073891
3304,157728
3305,751864
3306,1432779
3307,3822894
3308,4022376
3309,2693206
3310,1602548
3311,4394352
3312,1249659
3313,1060962
3314,2314660
3315,2267024
3316,1296603
3317,711273
3318,5212162
3319,573303
3320,4652634
3321,4705157
3322,3229686
3323,3232104
3324,5558249
3325,2939149
3326,1347491
3327,4710344
3328,3017580
3329,1758516
3330,4119584
3331,1052140
3332,2164013
3333,4659238
3334,4247262
3335,4126122
3336,64761
3337,4812853
3338,4111227
3339,3799394
3340,3727307
3341,4165385
3342,5007786
3343,1249315
3344,2831740
3345,2948073
3346,4528704
3347,3353033
3348,3198750
3349,3546349
3350,3121556
3351,1766944
3352,3535266
3353,4520943
3354,3430672
3355,2838680
3356,618589
3357,622324
3358,2239698
3359,4657717
3360,5545061
3361,3088546
3362,5419805
3363,4877052
3364,2156296
3365,2521226
3366,4219722
3367,4703699
3368,74828
3369,4937795
3370,2632592
3371,3965365
3372,3596850
3373,3809502
3374,2584060
3375,519277
3376,3162486
3377,9580
3378,2807476
3379,92844
3380,2887790
3381,244986
3382,1887524
3383,4221354
3384,3564512
3385,5003587
3386,3234821
3387,3225196
3388,5344901
3389,4743490
3390,543573
3391,1190814
3392,553191
3393,5257116
3394,1058135
3395,2131585
3396,2248124
3397,224844
3398,73642
3399,1271732
3400,3259948
3401,1895318
3402,4342702
3403,3664862
3404,3866689
3405,2433579
3406,3690937
3407,3915295
3408,2767181
3409,5412866
3410,4975415
3411,3216128
3412,4989978
3413,1086484
3414,2513645
3415,3418768
3416,3563341
3417,3909065
3418,4048817
3419,4256586
3420,3281153
3421,4083181
3422,2431527
3423,4337319
3424,717499
3425,727642
3426,626918
3427,1553092
3428,1712124
3429,1404038
3430,123962
3431,3510066
3432,3988949
3433,953166
3434,5037998
3435,3615713
3436,4266771
3437,1751903
3438,3487154
3439,5480176
3440,5342038
3441,1478773
3442,2763053
3443,1725304
3444,3842095
3445,1298202
3446,1617176
3447,2401702
3448,3110157
3449,5007087
3450,1308297
3451,3470657
3452,3431097
3453,105556
3454,3121341
3455,4960312
3456,769758
3457,4564558
3458,2306155
3459,2051319
3460,1353967
3461,2442659
3462,1369612
3463,4609944
3464,3172605
3465,4653079
3466,2218288
3467,1118629
3468,3260463
3469,711345
3470,3561892
3471,3572683
3472,2164774
3473,2165581
3474,1355402
3475,3223684
3476,243404
3477,4296052
3478,4161625
3479,4113039
3480,344507
3481,1359175
3482,4801782
3483,4295745
3484,288031
3485,1091315
3486,372567
3487,4161047
3488,5391953
3489,1402961
3490,2533354
3491,4270055
3492,4922281
3493,3343156
3494,3104581
3495,4548472
3496,2952858
3497,3709330
3498,4926171
3499,788616
3500,543446
3501,3996712
3502,5433338
3503,3075405
3504,2964771
3505,3563279
3506,3621662
3507,3378700
3508,3410716
3509,1102523
3510,4859068
3511,776728
3512,2090111
3513,3489423
3514,791609
3515,3917609
3516,3516269
3517,5257497
3518,5340157
3519,5065037
3520,515568
3521,231797
3522,5536466
3523,1159909
3524,771838
3525,4546446
3526,2937356
3527,4230332
3528,1991758
3529,2827981
3530,3140767
3531,1373231
3532,2952825
3533,1920416
3534,784939
3535,1688724
3536,725945
3537,3788835
3538,309608
3539,5217783
3540,520736
3541,3828982
3542,3587521
3543,556925
3544,404668
3545,2672811
3546,4069793
3547,3104445
3548,5171160
3549,3434307
3550,4422376
3551,43213
3552,2686827
3553,4873767
3554,621315
3555,3888707
3556,616767
3557,1469310
3558,4582760
3559,2699724
3560,4520905
3561,1641289
3562,3999450
3563,768881
3564,1480243
3565,5221086
3566,5180511
3567,300740
3568,4589515
3569,20321
3570,807470
3571,4024310
3572,4163102
3573,3520767
3574,4369963
3575,5496011
3576,5241132
3577,5350879
3578,825382
3579,939271
3580,3482073
3581,3348553
3582,1208872
3583,3151083
3584,3524050
3585,3320216
3586,731987
3587,3290586
3588,322317
3589,4115888
3590,5287715
3591,3766980
3592,799218
3593,4844960
3594,4772472
3595,2853975
3596,1670140
3597,143978
3598,2207435
3599,654451
3600,3398656
3601,779355
3602,498038
3603,169853
3604,5041049
3605,5163475
3606,2082148
3607,1411169
3608,1162600
3609,797770
